id,description
2336,"Le Marché Gourmand, rendez-vous incontournable d'Assas !

Situé sur l’esplanade autour de la fontaine et face à la brasserie l’Inattendue, ce marché est le rendez-vous convivial et familial tous les vendredis de 18h30 à 21h.

Offrant bien plus qu’une simple expérience culinaire, c’est un moment de convivialité où se mêleront rencontres, découvertes et délices gustatifs. Que ce soit pour se restaurer sur place, prendre un verre ou pour faire ses emplettes, ce marché sera le lieu idéal pour satisfaire les gourmands et les gourmets.
 
Ne ratez pas l’occasion de passer un bon moment en famille ou entre amis et découvrir de nouvelles saveurs !"
5317,"Stages vacances de Printemps du 14 au 18 avril et du 21 au  25 avril : inscription sur réservation. 
  
horaires: 10h-12h30  /  14h-16h30 
(garderie possible le midi)  
Ouvert le lundi de Pâques 
  
Inscription sur réservation en nous écrivant à : contact@lamaisonbrique.com"
7867,"Marché paysan les jeudis dès 16h sur l’esplanade.

Adapté à l’échelle du village, il propose le nécessaire : pain bio, fruits et légumes bio, fromages, vins du cru, acras et plats antillais de Lolo, cuisine familiale ou asiatique de « Pic St Food » (présente une semaine sur deux), l’épicerie ambulante proposant fruits secs en vrac, savons, épices (en alternance avec « Pic St Food »), les délicieux biscuits de Nath, une fleuriste et ses compositions de plantes grasses, et même un réparateur de vélos."
7882,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
7869,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
7872,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
7873,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
7894,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
2792,"17h15

Séance poétique de Cadence Art Vocal « Marcel Mantione présente le mystère et la poésie de la Joconde »

Maison du Temps libre

Sur inscription

Infos : 06 27 30 11 14 ou mw.cadence@free.fr"
8480,"Une présentation de documents pour en apprendre plus sur l'affaire de la secte des Multipliants à Montpellier au XVIIIe siècle.

Depuis 1720, on observe de bien étranges habitudes dans une des ruelles de l’Ecusson. Des personnes entrent le samedi soir dans la maison d’Anne Robert, veuve du marchand Jean Verchand, et après deux nuits pendant lesquelles retentissent des chants et oraisons, en ressortent le lundi matin, plus nombreux. Comme s’ils s’étaient multipliés pendant la nuit. D’où le nom donné à cette affaire qui intéresse de près l’Intendant du roi pour la province de Languedoc : l’affaire dite des Multipliants.

Le samedi 6 mars 1723, l’Intendant charge le commandant militaire de la province d’envoyer la Maréchaussée chez Anne Robert. La porte est enfoncée. Un état des lieux de la maison est dressé, tandis que les « livres, écrits et autres documents trouvés sur place » sont saisis. La veuve, et douze autres personnes, sont emmenées aux prisons de la citadelle toute proche. Leurs interrogatoires permettent de retracer l’histoire de ces assemblées nocturnes bien mystérieuses pour les Montpelliérains.

Tout public - Entrée libre
Du mardi au samedi, de 10h à 18h."
2503,"A 18h : Prenez de la hauteur pour découvrir la collégiale Saint-Etienne et partagez un moment convivial, prenez le temps d’admirer les paysages depuis la terrasse du clocher, comme une mosaïque de vignes à perte de vue. 
Le guide vous fera découvrir ce monument gothique du 14ème siècle et vous dévoilera tous ses secrets,  jusqu'au sommet du clocher à 43m où vous verrez sonner les cloches de l'édifice.
La visite est suivie d'une dégustation de vins gratuite conviviale au domaine Cros."
8073,"Le marché hebdomadaire de la commune de Claret se tient les samedis de 9h à 13h sur l'Esplanade du nouveau monde.

Vous y trouverez :
Fruits et légumes
Coquillages et fruits de mer
Poissons
Charcuteries
Pains artisanaux
Macarons
Vêtements
Céréales, graines, légumes/fruits secs...
Poulets rôtis et autres plats préparés
Vins locaux
..."
11873,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
2435,"Venez explorer l’Oasis Citadine dans un cadre ludique et amusant pour petits et grands !

 Tous les mercredis à 10h (dates précises sur notre helloasso)
 Repas partagé sur place possible

Au programme :
Arrivée à 10h et découverte de la ferme et des poules sur un temps d'une heure
Libre accès à l'espace enfants et au jardin par la suite
Cueillette, cuisine puis repas partagé possible vers 13h (participation attendue)"""
8008,"Cinéma «La vie devant moi» de Nils Tavernier  – Film – Durée 1h31 - Nautilus – Tarifs de 3.5€ à 5€ - Infos : 04 67 07 73 34 - www.cineplan-cinema-itinerant.fr

En 1942, Tauba, une adolescente pleine d’énergie, échappe de justesse avec ses parents à la rafle du Vel d’Hiv. Un couple, les Dinanceau, leur propose de les cacher provisoirement dans un minuscule débarras de leur immeuble, sous les toits de Paris, le temps que les choses se calment."
4568,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
10421,"Marché de producteurs toute l'année  - Tous les vendredis de 15h/18h - Boulodrome du village.
Venez à la rencontre des producteurs et artisans locaux pour découvrir les pépites de notre région et vivre un moment convivial."
8751,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
8071,"Le marché hebdomadaire de la commune de Claret se tient les samedis de 9h à 13h sur l'Esplanade du nouveau monde.

Vous y trouverez :
Fruits et légumes
Coquillages et fruits de mer
Poissons
Charcuteries
Pains artisanaux
Macarons
Vêtements
Céréales, graines, légumes/fruits secs...
Poulets rôtis et autres plats préparés
Vins locaux
..."
8084,"Le marché hebdomadaire de la commune de Claret se tient les samedis de 9h à 13h sur l'Esplanade du nouveau monde.

Vous y trouverez :
Fruits et légumes
Coquillages et fruits de mer
Poissons
Charcuteries
Pains artisanaux
Macarons
Vêtements
Céréales, graines, légumes/fruits secs...
Poulets rôtis et autres plats préparés
Vins locaux
..."
8090,"Le marché hebdomadaire de la commune de Claret se tient les samedis de 9h à 13h sur l'Esplanade du nouveau monde.

Vous y trouverez :
Fruits et légumes
Coquillages et fruits de mer
Poissons
Charcuteries
Pains artisanaux
Macarons
Vêtements
Céréales, graines, légumes/fruits secs...
Poulets rôtis et autres plats préparés
Vins locaux
..."
11878,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
8116,"GRATUIT - plus d'information sur notre site internet : http://domainederestinclieres.herault.fr

Les Mosaïques de Restinclières
Mercredis 19 mars : animation annulée, 2 avril, 14 et 28 mai, 11 juin
de 14h à 15h30

Avec Tatiana Laboure et Jean-Baptiste Jaumard, services civiques à la MDE

Animation autour de l'exposition ""les merveilles de Restinclières""
Les Merveilles de Restinclières n'ont pas fini de vous en mettre plein les yeux et n'attendent que vous pour être contemplées au travers d'une visite grandeur nature !

Tout public - sans inscription - les enfants restent sous la responsabilité d'un adulte accompagnateur.

Infos complémentaires : prévoir casquette, eau, crème solaire, chaussures d'extérieur

Un peu plus d'information sur l'exposition :

•	Les merveilles de Restinclières
Le Domaine de Restinclières, une mosaïque de paysage et de milieux différents où se côtoient garrigues, prairies, forêts, haies, zones humides mais aussi les cultures issues de l’agroforesterie. Entouré du fleuve Lez et de la rivière Le Lirou, il abrite une faune et une flore exceptionnelles, à découvrir sans modération !
Exposition réalisée par la MDE et Nicolas Gal

Horaires d'ouverture des salles d'exposition:

Du lundi au vendredi 
- hors vacances scolaires : 13h30 à 17h (14h à 17h30 à partir du 1er avril)
- pendant les vacances scolaires : ouverture la matinée en complément de 10 h à 12h30

Les dimanches : de 14h à 17h30 (18h à partir du 1er avril)

Fermeture les jours fériés et les samedis

Vous ne voulez rien manquer de notre programmation, notre actualité : inscrivez-vous à notre newsletter en quelques clics sur notre site internet : http://domainederestinclieres.herault.fr
(Bandeau bas de page du site internet)

Découvrez le Domaine de Restinclières - Prades -le-Lez:
LES + DU DOMAINE DE RESTINCLIERES
240 hectares d'Espaces Naturel Sensible (ENS)
Ouverture 7j/7
Parking gratuit
Aire de jeux
Aires de pique-nique
Divers sentiers de randonnées et de balades
Accès libre et gratuit à tous les équipements"
845,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
10030,"Tout au long de l’année et dans une ambiance musicale, venez découvrir le marché des Matelles tous les dimanches.

Notre marché se démarque par la possibilité de se restaurer sur place à l’ombre des majestueux platanes qui trônent sur le boulodrome, en prenant place sur les tables nappées de carreaux rouge et blanc.

Ambiance Musicale
Nous vous attendons nombreux !! Chaque dimanche de 9h à 15h.

Sont présents divers producteurs locaux :
– Fruits et légumes,
– Charcuterie et fromage,
– Oeufs, pain et fruits secs,
– Vinaigre et miel,
– Rôtisserie, traiteur cuisine du monde,
– Vins et bières,
– Gâteaux et sorbets,

Mais aussi divers créateurs…

Restauration sur place avec Food truck, et plateaux repas.
Sous les platanes de la place du boulodrome.
Des tables sont mises à disposition pour déguster les divers mets !

Les commerces sédentaires auront le plaisir de vous accueillir aux horaires habituels."
3350,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
9115,"Tous les samedis, le Casino accueillera des artistes locaux pour vous faire profiter de concerts dans une ambiance chaleureuse, autour d’un verre et d’une planche de charcuteries et fromages à partager. 🍹
Rendez-vous le samedi 5 avril à 21h30 avec Nina Surrun !"
4220,"Vivez une véritable épopée à travers les grandes constructions contemporaines de Port Marianne !

 Depuis le RBC Design Center, temple du design signé J. Nouvel, découvrez le Nuage de P. Starck puis le miroir d’eau. Traversez la Rambla pour observer La Mantilla de J.Ferrier, clin d’oeil aux belles de Castille et le pont André Levy, réalisé tout en finesse par R. Ricciotti.

Profitez du miroitement du Koh I Noor de B. Bühler. Le long du Lez, la nature reprend ses droits.

La balade se termine près d’un cerisier en fleurs : l’Arbre blanc de Nicolas Laisné Architectes (mandataire), Sou Fujimoto Architectes, Oxo Architectes DREAM – Dimitri Roussel

Plus qu’une visite, une épopée contemporaine.

RDV DEVANT le RBC Design Center

Durée: 2h

Réservation obligatoire 

LE BON PLAN : La réservation d'une visite guidée vous offre  10% de remise sur tous les produits de la boutique de l'Office de Tourisme (sauf tickets TAM), sur présentation de votre voucher."
7535,"Ne manquez pas l'exposition Passages à Juvignac du 01 avril au 28 mai 2025 !

Comédien puis metteur en scène, Daniel Carraz a longtemps peint de façon confidentielle, privilégiant la scène comme terrain public d’expression et considérant la peinture comme un simple terrain d’évasion.

Puis l’acte de peindre s’est imposé, toujours plus fort.

Véritable théâtre de formes et aboutissement d’une recherche menée en 2022 et 2023 sur l’expression de souvenirs et d’impressions, l’exposition « Passages » présente une abstraction libre et intuitive.

Sensible à l’impermanence des choses, Daniel Carraz travaille sur les notions d’effacement, de transparence, d’accumulation et d’empilement.

Entrée libre, plus d'infos sur culture@juvignac.fr ou au 04 67 10 42 42
Lundi au vendredi I 8h30-12h et 13h30-17h30 I Hôtel de Ville"
2578,"Le duo corse Fiuminale en concert à Lodève

Fiuminale est un duo formé par Maxime Merlandi et Jean Philippe Guissani. Après 20 ans passés au sein de l’ensemble polyphonique corse Barbara Furtuna et des centaines de concerts donnés à travers le monde, les deux artistes se retrouvent pour partager les chants qui ont jalonné leur parcours. Chants traditionnels, sacrés et créations, ils nous racontent en musique une amitié de plus de 40 ans sans jamais tomber dans la nostalgie. C’est au pied du Capicorsu, dans le Nebbiu où ils ont grandi qu’ils continuent à puiser leur inspiration, nous racontant la Corse, loin des clichés et des lieux communs. À travers un répertoire choisi, ils égrènent avec passion les sentiments que procure une vie de musique et de rencontres.
Sur réservation. Durée: 1h15"
848,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
852,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
11572,"Six acrobates voltigeurs recherchent public pour spectacle à envolées : rencontres sincères autant que singulières à prévoir !

Kontact est une histoire de rencontres entre six acrobates, sans agrès ni filet. Avec leurs corps comme uniques instruments de travail, ils déploient dans ces portés acrobatiques tout ce qu’ils ont de force et d’agilité, de puissance et de grâce, mais aussi de fragilité et de vulnérabilité.

Les portés acrobatiques de la compagnie Puéril Péril invitent à la rencontre artistique mais aussi à la rencontre humaine, entre circassiens, entre spectateurs, entre circassiens et spectateurs. Appliquant cette maxime qui leur est propre : « à voltiger sans péril, on chute sans gloire ! » ils se lancent dans des prouesses physiques qui défient la hauteur et la gravité.

Un spectacle léger et intimiste, rempli de joie, de convivialité et d’humour.

Tout public 
Durée 1h00"
855,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
12132,"Escapade à vélo à la découverte des flamants roses !

Enfourchez votre bicyclette et roulons ensemble entre mer et Canal du Midi, à la découverte de la réserve naturelle de la Maïre, un refuge idéal pour de nombreux oiseaux. Les prés salés, les arbres aux essences méditerranéennes, les roselières, les dunes et la végétation du bord de mer sont les habitats favoris d’oiseaux que vous aurez peut-être la chance d'observer tout en vous baladant le nez au vent !
Au coeur de la réserve, les flamants aussi roses que des crevettes se pavanent gracieusement et préparent pour leur parade nuptiale, avec un peu de chance vous pourrez les découvrir ! 

17 avril (venir avec son vélo et son pique-nique)
Départ : 10h30 Office de Tourisme de Vias 
Retour : 15h00 Office de Tourisme de Vias

24 avril (venir avec son vélo)
Départ : 14h00 0ffice de Tourisme de Vias
Retour : 16h00 Office de Tourisme de Vias

20 km environ, terrain plat - Accessible à tous, recommandé pour les familles
 
Sont recommandés : chaussures de sport ou chaussures fermées, eau, casquette, anti-moustiques, jumelles si possible

#ESCAPADEVELO
#ESCAPADENATURE"
10211,"Les samedis matin de 8 h à 12h, le marché BioNat, dédié aux produits biologiques et naturels, accueille des producteurs locaux. Ce marché est essentiellement tourné vers l’alimentaire et les circuits cours. Ici c’est le contact entre producteur et consommateur qui prime. Sur ce marché vous trouverez des produits de qualité, viandes, fruits et légumes, miels, fromages, huitres… et vous côtoierez des producteurs locaux passionnés. Rendez-vous place aux fruits et place Roger Abbal."
2152,"de 6h à 13h30

Mercredi :  parking de la Maison de retraite (rive gauche) toute l'année
Vendredi :  promenade du Pot de plaisance (rive droite) toute l'année
Dimanche : parking de la Maison de retraite (rive gauche) de mi-juin à fin août

Plus d'infos au 04 67 07 73 34"
10889,"Tous les dimanches, venez tenter votre chance lors du loto du Poujol sur Orb, organisé par les associations du village 
Retrouvez la liste des organisateurs en photo.
Salle Polyvalente du Poujol sur Orb à 16h30"
8217,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
8226,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
8230,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
2686,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
2700,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
1598,"Un marché entre 30 et 60 exposants (selon les saisons) se tient tous les dimanches de 8h à 13h au cœur du village (Place de la Fontaine - Rue de l'Ayet et Place du Marché).

Les étals sont variés : fruits et légumes, spécialités culinaires à emporter, fromage et charcuterie, vêtements, objets de créations, décorations, bijoux, vannerie, poterie, bien-être ..."
2703,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
2714,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
2715,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
2720,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
1579,"Un marché entre 30 et 60 exposants (selon les saisons) se tient tous les dimanches de 8h à 13h au cœur du village (Place de la Fontaine - Rue de l'Ayet et Place du Marché).

Les étals sont variés : fruits et légumes, spécialités culinaires à emporter, fromage et charcuterie, vêtements, objets de créations, décorations, bijoux, vannerie, poterie, bien-être ..."
2727,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
2735,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
8259,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
8266,"L'occasion d'aiguiser vos sens et de découvrir des accords surprenants mêlant ces deux grands monuments de la gastronomie Française.
Nous allons balayer les idées reçues et vous proposer une dégustation gourmande et conviviale.

Lors de cet atelier vous dégusterez 5 fromages différents accompagnés d'une sélection de vins du Domaine. Nous vous accompagnerons dans ce voyage pour vous expliquer nos méthodes de vinifications ainsi que les différentes caractéristiques des  fromages sélectionnés.

Durée 1h - Atelier sur réservation proposé toute l'année aux jours et heures d'ouverture du caveau."
2917,"Le Marché Gourmand, rendez-vous incontournable d'Assas !

Situé sur l’esplanade autour de la fontaine et face à la brasserie l’Inattendue, ce marché est le rendez-vous convivial et familial tous les vendredis de 18h30 à 21h.

Offrant bien plus qu’une simple expérience culinaire, c’est un moment de convivialité où se mêleront rencontres, découvertes et délices gustatifs. Que ce soit pour se restaurer sur place, prendre un verre ou pour faire ses emplettes, ce marché sera le lieu idéal pour satisfaire les gourmands et les gourmets.
 
Ne ratez pas l’occasion de passer un bon moment en famille ou entre amis et découvrir de nouvelles saveurs !"
11912,"Les samedis matin de 8 h à 12h, le marché BioNat, dédié aux produits biologiques et naturels, accueille des producteurs locaux. Ce marché est essentiellement tourné vers l’alimentaire et les circuits cours. Ici c’est le contact entre producteur et consommateur qui prime. Sur ce marché vous trouverez des produits de qualité, viandes, fruits et légumes, miels, fromages, huitres… et vous côtoierez des producteurs locaux passionnés. Rendez-vous place aux fruits et place Roger Abbal."
8293,"à partir de jeudi 10 octobre, l'atelier poterie enfants et adultes reprend avec Céline Alcoser, artisan potière.

Vous pourrez découvrir son univers et ses différentes créations en consultant son site internet : https:/atelierdescedres.fr

Attention, les places sont limitées !!
Pensez à vous inscrire en contactant le 04.67.37.51.23 ou contact@locastel-capestang.fr

Enfants à partir de 7 ans : jeudi de 17h15 à 18h15
Adultes : jeudi de 14h30 à 17h ou jeudi de 18h30 à 21h"
4289,"Les Kamikazes Agathois et le SMAC77 de Seine et Marne, mais aussi d'autres clubs de la région, se retrouvent à Agde pour trois jours de rencontres et de pilotage, placés sous le signe de la convivialité et de la passion pour l'aéromodélisme.

Venez apprécier la dextérité des pilotes et découvrir leurs machines : avions, hélicos, multi rotors, aéroglisseurs...

- Jeudi 8 mai, de 15h à 17h : accueil et vol libre.
Terrain des Kamikazes Agathois

- Vendredi 9 mai, de 09h à 17h : journée vol indoor. Les pilotes font évoluer des modèles électriques de petite taille dans un cadre idéal pour les vols techniques et de précision.
Palais des Sports. Boulevard des Héllènes. Agde

- Samedi 10 mai, de 09h à 17h : journée de vol en extérieur, l'occasion d'admirer des modèles de plus grande envergure, électriques et thermiques, dans un cadre naturel exceptionnel.
Terrain des Kamikazes Agathois

> Entrée libre. 

> Informations : 06.82.56.63.07"
8321,"Tout au long de l’année et dans une ambiance musicale, venez découvrir le marché des Matelles tous les dimanches.

Notre marché se démarque par la possibilité de se restaurer sur place à l’ombre des majestueux platanes qui trônent sur le boulodrome, en prenant place sur les tables nappées de carreaux rouge et blanc.

Ambiance Musicale
Nous vous attendons nombreux !! Chaque dimanche de 9h à 15h.

Sont présents divers producteurs locaux :
– Fruits et légumes,
– Charcuterie et fromage,
– Oeufs, pain et fruits secs,
– Vinaigre et miel,
– Rôtisserie, traiteur cuisine du monde,
– Vins et bières,
– Gâteaux et sorbets,

Mais aussi divers créateurs…

Restauration sur place avec Food truck, et plateaux repas.
Sous les platanes de la place du boulodrome.
Des tables sont mises à disposition pour déguster les divers mets !

Les commerces sédentaires auront le plaisir de vous accueillir aux horaires habituels."
1606,"Un marché entre 30 et 60 exposants (selon les saisons) se tient tous les dimanches de 8h à 13h au cœur du village (Place de la Fontaine - Rue de l'Ayet et Place du Marché).

Les étals sont variés : fruits et légumes, spécialités culinaires à emporter, fromage et charcuterie, vêtements, objets de créations, décorations, bijoux, vannerie, poterie, bien-être ..."
